setting,n,model,metric,index,truth,estimate_mean,estimate_sd,bias,abs_bias,rmse,mae,mcse_mean,n_rep,n_obs,n_missing,source_files
skewed_lognormal,1000,ordered_probit,cumulative_ge_effect,4,0.27497,0.27508404126464014,0.016227098689328347,0.00011404126464016811,0.00011404126464016811,0.016146162081575623,0.013033673487357239,0.0016227098689328347,100,100,0,20
skewed_lognormal,1000,ordered_probit,cumulative_ge_effect,5,0.01306,0.019116457807547317,0.007844832207556402,0.006056457807547321,0.006056457807547321,0.009879608272379426,0.007900089370993334,0.0007844832207556402,100,100,0,20
skewed_lognormal,1000,ordered_probit,latent_beta,0,,4.491133362633017,1.6316384259316192,,,,,0.1631638425931619,100,100,0,20
skewed_lognormal,1000,ordered_probit,latent_beta,1,,4.493007614909188,1.6766958317339913,,,,,0.16766958317339914,100,100,0,20
skewed_lognormal,1000,ordered_probit,latent_beta,2,,-4.485410417069501,1.6120895969763271,,,,,0.16120895969763271,100,100,0,20
skewed_lognormal,1000,ordered_probit,latent_beta,3,,2.845760906141712,1.0232306192669238,,,,,0.10232306192669238,100,100,0,20
skewed_lognormal,1000,ordered_probit,latent_beta,4,,-2.4555291234556638,0.8983155255176742,,,,,0.08983155255176742,100,100,0,20
skewed_lognormal,1000,ordered_probit,wasserstein_unit,1,0.7277899999999999,0.7278764740450901,0.04165742454861039,8.647404509013246e-05,8.647404509013246e-05,0.041448704293179185,0.03305863999685276,0.0041657424548610395,100,100,0,20
skewed_lognormal,1000,structured_flow,category_effect,5,0.01306,0.013270254414147326,0.003936339618804192,0.00021025441414732358,0.00021025441414732358,0.0039222479290950355,0.003114174105041312,0.00039363396188041923,100,100,0,20
skewed_lognormal,1000,empirical,category_effect,5,0.01306,0.011769302056111907,0.006367259822666764,-0.0012906979438880937,0.0012906979438880937,0.006465483652071968,0.00514874927297525,0.0006367259822666764,100,100,0,20
skewed_lognormal,1000,model_free_flow,category_effect,5,0.01306,0.011197872962148485,0.007277880231210816,-0.001862127037851518,0.001862127037851518,0.007476990193811169,0.006140544698021681,0.0007277880231210816,100,100,0,20
skewed_lognormal,1000,ordered_logit,category_effect,5,0.01306,0.014966558159663922,0.00523020918820504,0.001906558159663921,0.001906558159663921,0.005542246952910133,0.004490012861006526,0.000523020918820504,100,100,0,20
skewed_lognormal,1000,ordered_probit,category_effect,5,0.01306,0.019116457807547317,0.007844832207556402,0.006056457807547321,0.006056457807547321,0.009879608272379426,0.007900089370993334,0.0007844832207556402,100,100,0,20
skewed_lognormal,1000,structured_flow,cumulative_ge_effect,2,0.2119499999999999,0.21158122898691378,0.011735692856352651,-0.0003687710130861199,0.0003687710130861199,0.011682688646478293,0.00934773541034317,0.0011735692856352652,100,100,0,20
skewed_lognormal,1000,structured_flow,cumulative_ge_effect,3,0.2278099999999999,0.22712945123703066,0.012425606467242868,-0.0006805487629692444,0.0006805487629692444,0.012382038836022883,0.00970178297569587,0.0012425606467242867,100,100,0,20
skewed_lognormal,1000,structured_flow,cumulative_ge_effect,4,0.27497,0.2787745859516303,0.012955169056051034,0.0038045859516302096,0.0038045859516302096,0.013439974534257704,0.010621453726814159,0.0012955169056051035,100,100,0,20
skewed_lognormal,1000,structured_flow,cumulative_ge_effect,5,0.01306,0.013270254414147326,0.003936339618804192,0.00021025441414732358,0.00021025441414732358,0.0039222479290950355,0.003114174105041312,0.00039363396188041923,100,100,0,20
skewed_lognormal,1000,structured_flow,latent_beta,0,,0.5201039513594182,0.0035183353399376844,,,,,0.00035183353399376844,100,100,0,20
skewed_lognormal,1000,structured_flow,latent_beta,1,,0.5198477206387794,0.003947606606047162,,,,,0.00039476066060471624,100,100,0,20
skewed_lognormal,1000,structured_flow,latent_beta,2,,-0.5192072510903956,0.0027042280843885894,,,,,0.0002704228084388589,100,100,0,20
skewed_lognormal,1000,structured_flow,latent_beta,3,,0.3306088049187848,0.002504489183299651,,,,,0.0002504489183299651,100,100,0,20
skewed_lognormal,1000,structured_flow,latent_beta,4,,-0.2834174167490831,0.0023162610237559165,,,,,0.00023162610237559164,100,100,0,20
skewed_lognormal,1000,structured_flow,wasserstein_unit,1,0.7277899999999999,0.7307555205897398,0.024472484543240643,0.002965520589739947,0.002965520589739947,0.024529732715423788,0.019226371410937967,0.0024472484543240644,100,100,0,20
skewed_lognormal,2000,model_free_flow,category_effect,1,-0.21195,-0.2120481010604821,0.010888595938838504,-9.81010604821092e-05,9.81010604821092e-05,0.010834460305994258,0.008615631770771251,0.0010888595938838505,100,100,0,20
skewed_lognormal,2000,structured_flow,category_effect,1,-0.21195,-0.2130479207106422,0.01018061661177644,-0.0010979207106422354,0.0010979207106422354,0.010188912352988213,0.008269616908126855,0.0010180616611776441,100,100,0,20
skewed_lognormal,2000,ordered_probit,category_effect,1,-0.21195,-0.2106339918438987,0.013855796398709845,0.0013160081561012645,0.0013160081561012645,0.013849012252539917,0.010938128468692783,0.0013855796398709844,100,100,0,20
skewed_lognormal,2000,ordered_logit,category_effect,1,-0.21195,-0.20511249282736313,0.012628458198428507,0.006837507172636912,0.006837507172636912,0.0143050578901528,0.011590268985464445,0.0012628458198428506,100,100,0,20
skewed_lognormal,2000,empirical,category_effect,1,-0.21195,-0.20484678644070006,0.020941968111269103,0.007103213559299941,0.007103213559299941,0.022014450048972387,0.01784517551980249,0.0020941968111269104,100,100,0,20
skewed_lognormal,2000,empirical,cumulative_ge_effect,2,0.2119499999999999,0.20484678644070006,0.020941968111269103,-0.0071032135592998405,0.0071032135592998405,0.022014450048972355,0.017845175519802466,0.0020941968111269104,100,100,0,20
skewed_lognormal,2000,empirical,cumulative_ge_effect,3,0.2278099999999999,0.2208710050406911,0.021483037452346053,-0.006938994959308802,0.006938994959308802,0.022473436324746313,0.01800743073559546,0.002148303745234605,100,100,0,20
skewed_lognormal,2000,empirical,cumulative_ge_effect,4,0.27497,0.26660167190795686,0.02196664928243401,-0.008368328092043142,0.008368328092043142,0.02340378727784378,0.019008041429016926,0.002196664928243401,100,100,0,20
skewed_lognormal,2000,empirical,cumulative_ge_effect,5,0.01306,0.012855195259251941,0.004896913834337377,-0.0002048047407480595,0.0002048047407480595,0.0048766702197040575,0.0037348930114336175,0.0004896913834337377,100,100,0,20
skewed_lognormal,2000,empirical,wasserstein_unit,1,0.7277899999999999,0.705268104629143,0.058224904985829426,-0.02252189537085707,0.02252189537085707,0.062156849470501714,0.05019092498860837,0.005822490498582943,100,100,0,20
skewed_lognormal,2000,structured_flow,category_effect,2,-0.01586,-0.01580897878372535,0.005059749086461024,5.102121627465005e-05,5.102121627465005e-05,0.005034645307692875,0.004020052221877621,0.0005059749086461023,100,100,0,20
skewed_lognormal,2000,empirical,category_effect,2,-0.01586,-0.016024218599991008,0.00824936125682216,-0.00016421859999101086,0.00016421859999101086,0.008209653420375667,0.006518423067304494,0.0008249361256822159,100,100,0,20
skewed_lognormal,2000,model_free_flow,category_effect,2,-0.01586,-0.017468571705293503,0.006652306236194738,-0.0016085717052935003,0.0016085717052935003,0.006811618706928998,0.005571079508107639,0.0006652306236194737,100,100,0,20
skewed_lognormal,2000,ordered_probit,category_effect,2,-0.01586,-0.014011886068462742,0.005562102549697283,0.0018481139315372572,0.0018481139315372572,0.005834649949187837,0.004980954536510509,0.0005562102549697283,100,100,0,20
skewed_lognormal,2000,ordered_logit,category_effect,2,-0.01586,-0.02014442397735442,0.005604089891085528,-0.00428442397735442,0.00428442397735442,0.007031931035641832,0.00539620057047698,0.0005604089891085527,100,100,0,20
skewed_lognormal,2000,model_free_flow,cumulative_ge_effect,2,0.2119499999999999,0.2120481010604821,0.010888595938838501,9.810106048220468e-05,9.810106048220468e-05,0.010834460305994257,0.008615631770771248,0.00108885959388385,100,100,0,20
skewed_lognormal,2000,model_free_flow,cumulative_ge_effect,3,0.2278099999999999,0.2295166727657756,0.010861807877504554,0.001706672765775706,0.001706672765775706,0.010941289393557888,0.008680591495640216,0.0010861807877504555,100,100,0,20
skewed_lognormal,2000,model_free_flow,cumulative_ge_effect,4,0.27497,0.27559654642911635,0.01149547633708478,0.0006265464291163558,0.0006265464291163558,0.011455002264606924,0.009632460781577734,0.001149547633708478,100,100,0,20
skewed_lognormal,2000,model_free_flow,cumulative_ge_effect,5,0.01306,0.01223468270212933,0.004516459758484961,-0.0008253172978706652,0.0008253172978706652,0.004568979459866112,0.0035964462059291276,0.0004516459758484961,100,100,0,20
skewed_lognormal,2000,model_free_flow,wasserstein_unit,1,0.7277899999999999,0.729415448502602,0.02302407682073184,0.0016254485026020293,0.0016254485026020293,0.022966260364872267,0.01829925905165397,0.002302407682073184,100,100,0,20
skewed_lognormal,2000,structured_flow,category_effect,3,-0.04716,-0.04634340335134482,0.015532638745802047,0.0008165966486551945,0.0008165966486551945,0.015476338967278727,0.012956549422579207,0.0015532638745802047,100,100,0,20
skewed_lognormal,2000,model_free_flow,category_effect,3,-0.04716,-0.04607987366334066,0.016274466868938204,0.0010801263366593456,0.0010801263366593456,0.016228874331038205,0.013530712338699579,0.0016274466868938203,100,100,0,20
skewed_lognormal,2000,empirical,category_effect,3,-0.04716,-0.04573066686726571,0.01896619984897867,0.0014293331327343073,0.0014293331327343073,0.01892518328969674,0.01466153101995041,0.0018966199848978673,100,100,0,20
skewed_lognormal,2000,ordered_probit,category_effect,3,-0.04716,-0.04863779925611317,0.014776165579188389,-0.0014777992561131692,0.0014777992561131692,0.014776183850126003,0.011941734016028,0.001477616557918839,100,100,0,20
skewed_lognormal,2000,ordered_logit,category_effect,3,-0.04716,-0.0444885677556155,0.013071636915530843,0.0026714322443845005,0.0026714322443845005,0.013277634012552508,0.01106772474970378,0.0013071636915530844,100,100,0,20
skewed_lognormal,2000,ordered_logit,cumulative_ge_effect,2,0.2119499999999999,0.20511249282736313,0.0126284581984285,-0.006837507172636799,0.006837507172636799,0.01430505789015274,0.0115902689854644,0.00126284581984285,100,100,0,20
skewed_lognormal,2000,ordered_logit,cumulative_ge_effect,3,0.2278099999999999,0.22525691680471752,0.01232305959061327,-0.0025530831952824064,0.0025530831952824064,0.012524274569774533,0.009839964892530131,0.0012323059590613268,100,100,0,20
skewed_lognormal,2000,ordered_logit,cumulative_ge_effect,4,0.27497,0.2697454845603331,0.011824110087987151,-0.0052245154396669295,0.0052245154396669295,0.012872724853675278,0.00970669748902095,0.0011824110087987152,100,100,0,20
skewed_lognormal,2000,ordered_logit,cumulative_ge_effect,5,0.01306,0.015314822199795226,0.002860433484264514,0.002254822199795226,0.002254822199795226,0.0036310442125388654,0.002847665445590097,0.00028604334842645136,100,100,0,20
skewed_lognormal,2000,ordered_logit,latent_beta,0,,9.420784878862944,1.827122154827693,,,,,0.1827122154827693,100,100,0,20
skewed_lognormal,2000,ordered_logit,latent_beta,1,,9.470956890231799,1.8258241536728312,,,,,0.18258241536728312,100,100,0,20
skewed_lognormal,2000,ordered_logit,latent_beta,2,,-9.638642079515447,1.7774552325816004,,,,,0.17774552325816004,100,100,0,20
skewed_lognormal,2000,ordered_logit,latent_beta,3,,6.143975370908544,1.139405890015953,,,,,0.11394058900159529,100,100,0,20
skewed_lognormal,2000,ordered_logit,latent_beta,4,,-5.270219230998656,0.9803134185517094,,,,,0.09803134185517094,100,100,0,20
skewed_lognormal,2000,ordered_logit,wasserstein_unit,1,0.7277899999999999,0.7154297163922145,0.030941156782862664,-0.012360283607785493,0.012360283607785493,0.033174662652330954,0.025402550256618035,0.0030941156782862663,100,100,0,20
skewed_lognormal,2000,structured_flow,category_effect,4,0.26191,0.26188155599898083,0.010155562859234368,-2.8444001019178876e-05,2.8444001019178876e-05,0.010104697495678727,0.008109610030347946,0.0010155562859234368,100,100,0,20
skewed_lognormal,2000,model_free_flow,category_effect,4,0.26191,0.2633618637269869,0.012103226159285926,0.0014518637269869952,0.0014518637269869952,0.012129761370692152,0.009914603727988795,0.0012103226159285926,100,100,0,20
skewed_lognormal,2000,ordered_probit,category_effect,4,0.26191,0.2548192629073652,0.015102754702910622,-0.007090737092634799,0.007090737092634799,0.016615980865931235,0.012366145606238449,0.0015102754702910621,100,100,0,20
skewed_lognormal,2000,ordered_logit,category_effect,4,0.26191,0.2544306623605378,0.011833065815574492,-0.0074793376394621846,0.0074793376394621846,0.01394853840568381,0.010544205963776558,0.0011833065815574492,100,100,0,20
skewed_lognormal,2000,empirical,category_effect,4,0.26191,0.25374647664870487,0.0220133954083314,-0.008163523351295115,0.008163523351295115,0.023374918077645773,0.01836239920841898,0.00220133954083314,100,100,0,20
skewed_lognormal,2000,ordered_probit,cumulative_ge_effect,2,0.2119499999999999,0.2106339918438987,0.01385579639870984,-0.0013160081561011713,0.0013160081561011713,0.013849012252539903,0.010938128468692774,0.001385579639870984,100,100,0,20
skewed_lognormal,2000,ordered_probit,cumulative_ge_effect,3,0.2278099999999999,0.2246458779123615,0.01581197911166752,-0.0031641220876383676,0.0031641220876383676,0.016047746420572977,0.01240518081215906,0.001581197911166752,100,100,0,20
skewed_lognormal,2000,ordered_probit,cumulative_ge_effect,4,0.27497,0.2732836771684748,0.012670034573354604,-0.0016863228315252274,0.0016863228315252274,0.012718811383978625,0.009925340126937538,0.0012670034573354604,100,100,0,20
skewed_lognormal,2000,ordered_probit,cumulative_ge_effect,5,0.01306,0.0184644142611095,0.005287970527294216,0.005404414261109502,0.005404414261109502,0.007542592358084898,0.006035675796522494,0.0005287970527294215,100,100,0,20
skewed_lognormal,2000,ordered_probit,latent_beta,0,,4.541667279356662,1.4877748723502282,,,,,0.14877748723502282,100,100,0,20
skewed_lognormal,2000,ordered_probit,latent_beta,1,,4.562747441607784,1.5127032096285316,,,,,0.15127032096285314,100,100,0,20
skewed_lognormal,2000,ordered_probit,latent_beta,2,,-4.532272961908479,1.4712032351652982,,,,,0.14712032351652982,100,100,0,20
skewed_lognormal,2000,ordered_probit,latent_beta,3,,2.8938027097484844,0.9382722419176608,,,,,0.09382722419176608,100,100,0,20
skewed_lognormal,2000,ordered_probit,latent_beta,4,,-2.4808537116269314,0.8124355261063642,,,,,0.08124355261063641,100,100,0,20
skewed_lognormal,2000,ordered_probit,wasserstein_unit,1,0.7277899999999999,0.7270279611858672,0.03513602762272615,-0.0007620388141328671,0.0007620388141328671,0.03496821036152937,0.026897209702493236,0.003513602762272615,100,100,0,20
skewed_lognormal,2000,empirical,category_effect,5,0.01306,0.012855195259251941,0.004896913834337377,-0.0002048047407480595,0.0002048047407480595,0.0048766702197040575,0.0037348930114336175,0.0004896913834337377,100,100,0,20
skewed_lognormal,2000,structured_flow,category_effect,5,0.01306,0.013318746846731712,0.0022338518213755646,0.00025874684673171466,0.00025874684673171466,0.0022376646198565826,0.0018304384843616933,0.00022338518213755646,100,100,0,20
skewed_lognormal,2000,model_free_flow,category_effect,5,0.01306,0.01223468270212933,0.004516459758484961,-0.0008253172978706652,0.0008253172978706652,0.004568979459866112,0.0035964462059291276,0.0004516459758484961,100,100,0,20
skewed_lognormal,2000,ordered_logit,category_effect,5,0.01306,0.015314822199795226,0.002860433484264514,0.002254822199795226,0.002254822199795226,0.0036310442125388654,0.002847665445590097,0.00028604334842645136,100,100,0,20
skewed_lognormal,2000,ordered_probit,category_effect,5,0.01306,0.0184644142611095,0.005287970527294216,0.005404414261109502,0.005404414261109502,0.007542592358084898,0.006035675796522494,0.0005287970527294215,100,100,0,20
skewed_lognormal,2000,structured_flow,cumulative_ge_effect,2,0.2119499999999999,0.2130479207106422,0.010180616611776437,0.001097920710642345,0.001097920710642345,0.01018891235298822,0.00826961690812687,0.0010180616611776437,100,100,0,20
